item,item_label,twitter
http://www.wikidata.org/entity/Q38742,Eduardo Herrera Bueno,
http://www.wikidata.org/entity/Q38794,Rildo da Costa Menezes,
http://www.wikidata.org/entity/Q38812,Alejandro Lanari,
http://www.wikidata.org/entity/Q38917,Mauro Goicoechea,
http://www.wikidata.org/entity/Q38946,Anass Achahbar,
http://www.wikidata.org/entity/Q38989,Fernando Gamboa,
http://www.wikidata.org/entity/Q39053,Ernest Payne,
http://www.wikidata.org/entity/Q39101,Mario Gallegos,
http://www.wikidata.org/entity/Q39114,Sidney Sam,
http://www.wikidata.org/entity/Q39209,Koray Günter,
http://www.wikidata.org/entity/Q39230,Marquinhos,marquinhos_m5
http://www.wikidata.org/entity/Q39233,Aleksandr Kokorin,kokorink9
http://www.wikidata.org/entity/Q39236,Adam Morgan,
http://www.wikidata.org/entity/Q39260,Igor Golban,
http://www.wikidata.org/entity/Q39264,Matej Sivrić,
http://www.wikidata.org/entity/Q39287,Oliver Kirch,
http://www.wikidata.org/entity/Q39323,Jasmin Šćuk,
http://www.wikidata.org/entity/Q39444,Ronaldinho,10Ronaldinho
http://www.wikidata.org/entity/Q39684,Bernard Mendy,mendy_bernard
http://www.wikidata.org/entity/Q39710,Eden Ben Basat,
http://www.wikidata.org/entity/Q39716,Larsen Touré,
http://www.wikidata.org/entity/Q39726,Jhon Culma,
http://www.wikidata.org/entity/Q39728,Aléxis Thébaux,
http://www.wikidata.org/entity/Q39730,Bruno Grougi,
http://www.wikidata.org/entity/Q39746,Jonathan Ayité,AyiteJonathan
http://www.wikidata.org/entity/Q39749,Tripy Makonda,MakondaTripy
http://www.wikidata.org/entity/Q39751,Richard Soumah,
http://www.wikidata.org/entity/Q39752,Johan Martial,
http://www.wikidata.org/entity/Q39754,Ismaël Traoré,
http://www.wikidata.org/entity/Q40012,Sally Walton,
http://www.wikidata.org/entity/Q40596,Łukasz Fabiański,LukaszFabianski
http://www.wikidata.org/entity/Q40604,Kieran Gibbs,KieranGibbs
http://www.wikidata.org/entity/Q40652,Tite,
http://www.wikidata.org/entity/Q40771,Alfreð Finnbogason,A_Finnbogason
http://www.wikidata.org/entity/Q41235,Emilio Butragueño,ButraguenoRM
http://www.wikidata.org/entity/Q41244,Andriy Shevchenko,jksheva7
http://www.wikidata.org/entity/Q41533,Frank Lampard,
http://www.wikidata.org/entity/Q41895,Kenny Miller,
http://www.wikidata.org/entity/Q42010,Marouane Chamakh,
http://www.wikidata.org/entity/Q42231,Ahmed Hassan,AhmedHassan
http://www.wikidata.org/entity/Q42601,David Ginola,teamginola
http://www.wikidata.org/entity/Q42731,Fernando Torres,Torres
http://www.wikidata.org/entity/Q43304,Marcello Lippi,
http://www.wikidata.org/entity/Q43309,Joaquín Reyes Chávez,Joakings
http://www.wikidata.org/entity/Q43333,Léopold Gernaey,
http://www.wikidata.org/entity/Q43559,Joël Kiassumbua,
http://www.wikidata.org/entity/Q43569,Hilario Cuenú,
http://www.wikidata.org/entity/Q43572,Carlos Rodas,
http://www.wikidata.org/entity/Q43630,José Moré Bonet,
http://www.wikidata.org/entity/Q107089,Robert Enke,
http://www.wikidata.org/entity/Q107334,Markus Schwabl,
http://www.wikidata.org/entity/Q107365,Manuel Neuer,Manuel_Neuer
http://www.wikidata.org/entity/Q107430,Mike Hanke,
http://www.wikidata.org/entity/Q107471,Heiner Backhaus,
http://www.wikidata.org/entity/Q107520,Sebastian Schulz,
http://www.wikidata.org/entity/Q107659,Andreas Menger,
http://www.wikidata.org/entity/Q107718,Kurt Koch,
http://www.wikidata.org/entity/Q107796,Markus Rosenberg,
http://www.wikidata.org/entity/Q107829,Gerald Asamoah,GeraldAsamoah14
http://www.wikidata.org/entity/Q107851,Jürgen Schulz,
http://www.wikidata.org/entity/Q107867,Achim Glückler,
http://www.wikidata.org/entity/Q107976,Uwe Harttgen,
http://www.wikidata.org/entity/Q108313,Hans-Jürgen Naumann,
http://www.wikidata.org/entity/Q108330,Karl Bögelein,
http://www.wikidata.org/entity/Q108387,Uwe Wolf,
http://www.wikidata.org/entity/Q108491,Marijan Kovačević,
http://www.wikidata.org/entity/Q108519,Marcel Stutter,
http://www.wikidata.org/entity/Q108552,David Blacha,
http://www.wikidata.org/entity/Q108568,Ludwig Hinterstocker,
http://www.wikidata.org/entity/Q108572,Robert Schlienz,
http://www.wikidata.org/entity/Q108642,Patricia Brocker,
http://www.wikidata.org/entity/Q108752,Günter Seibold,
http://www.wikidata.org/entity/Q108863,Benedikt Röcker,
http://www.wikidata.org/entity/Q108869,Jérôme Gondorf,
http://www.wikidata.org/entity/Q108982,Kai Oswald,
http://www.wikidata.org/entity/Q108986,Soufian Benyamina,
http://www.wikidata.org/entity/Q109027,Paul Linz,
http://www.wikidata.org/entity/Q109228,Detlef Irrgang,
http://www.wikidata.org/entity/Q109237,Dieter Fern,
http://www.wikidata.org/entity/Q109397,Claudio Pizarro,pizarrinha
http://www.wikidata.org/entity/Q109417,Aggelos Charisteas,
http://www.wikidata.org/entity/Q109428,Diego Ribas da Cunha,ribasdiego10
http://www.wikidata.org/entity/Q109506,Michael Pfeiffer,
http://www.wikidata.org/entity/Q109625,Lothar Haack,
http://www.wikidata.org/entity/Q109638,Emil Gröner,
http://www.wikidata.org/entity/Q109780,George Elokobi,
http://www.wikidata.org/entity/Q109850,Jochen Endreß,
http://www.wikidata.org/entity/Q109852,Uwe Bialon,
http://www.wikidata.org/entity/Q109857,Timo Uster,
http://www.wikidata.org/entity/Q109868,Birgit Prinz,
http://www.wikidata.org/entity/Q110053,Mats Hummels,matshummels
http://www.wikidata.org/entity/Q110111,Gunnar Nordahl,
http://www.wikidata.org/entity/Q110126,Hrant Dink,
http://www.wikidata.org/entity/Q110259,Ralf Raps,
http://www.wikidata.org/entity/Q110401,Corny Littmann,
http://www.wikidata.org/entity/Q110523,Manuel Friedrich,
http://www.wikidata.org/entity/Q110778,Manfred Kastl,
http://www.wikidata.org/entity/Q111032,Jürgen Kramny,
http://www.wikidata.org/entity/Q111047,Timo Çeçen,
http://www.wikidata.org/entity/Q111050,Kacper Przybyłko,
http://www.wikidata.org/entity/Q111076,Winfried Stradt,
http://www.wikidata.org/entity/Q111142,Wolfgang Lischke,
http://www.wikidata.org/entity/Q111236,Roland Mall,
http://www.wikidata.org/entity/Q111272,Georg Wurzer,
http://www.wikidata.org/entity/Q111472,Bernd Hoss,
http://www.wikidata.org/entity/Q111645,Vahan Gevorgyan,
http://www.wikidata.org/entity/Q111714,Adebowale Ogungbure,
http://www.wikidata.org/entity/Q111770,Eddie Gray,
http://www.wikidata.org/entity/Q111775,Guillaume Faivre,
http://www.wikidata.org/entity/Q111960,Bertram Beierlorzer,
http://www.wikidata.org/entity/Q111984,Norbert Siegmann,
http://www.wikidata.org/entity/Q112072,Fernando Espinosa,
http://www.wikidata.org/entity/Q112200,Ilčo Naumoski,
http://www.wikidata.org/entity/Q112327,Radwan Yasser,
http://www.wikidata.org/entity/Q112752,Theo Gries,
http://www.wikidata.org/entity/Q112771,Anthony Limbombe,
http://www.wikidata.org/entity/Q112867,Marcel Podszus,
http://www.wikidata.org/entity/Q112868,Fırat Aydınus,
http://www.wikidata.org/entity/Q112949,Magnus Wolff Eikrem,
http://www.wikidata.org/entity/Q112998,Mikel González Martínez,
http://www.wikidata.org/entity/Q113001,Dirk Lottner,
http://www.wikidata.org/entity/Q113023,Manfred Weidmann,
http://www.wikidata.org/entity/Q113156,Robert Pires,piresrobert7
http://www.wikidata.org/entity/Q113221,Florian Fromlowitz,
http://www.wikidata.org/entity/Q113244,Michael Nushöhr,
http://www.wikidata.org/entity/Q113245,Murat Yakin,
http://www.wikidata.org/entity/Q113246,Karim El Ahmadi,
http://www.wikidata.org/entity/Q113305,Uwe Neuhaus,
http://www.wikidata.org/entity/Q113324,Jörn Schwinkendorf,
http://www.wikidata.org/entity/Q113351,Tomislav Marić,
http://www.wikidata.org/entity/Q113366,Heinrich Retschury,
http://www.wikidata.org/entity/Q113383,Serkan Çiftçi,
http://www.wikidata.org/entity/Q113387,Stephan Auer,
http://www.wikidata.org/entity/Q113443,Hans-Jürgen Heidenreich,
http://www.wikidata.org/entity/Q113452,Uwe Amstein,
http://www.wikidata.org/entity/Q113561,Callum McManaman,
http://www.wikidata.org/entity/Q113575,Magomed Ozdoyev,E27A
http://www.wikidata.org/entity/Q113687,Robert Niederkirchner,
http://www.wikidata.org/entity/Q113711,Thomas Cichon,
http://www.wikidata.org/entity/Q113841,Bekim Balaj,
http://www.wikidata.org/entity/Q113862,Clemens Walch,
http://www.wikidata.org/entity/Q113872,Charles N'Zogbia,
http://www.wikidata.org/entity/Q113905,Madjid Albry,
http://www.wikidata.org/entity/Q113916,Stephen Ireland,
http://www.wikidata.org/entity/Q113972,Gheorghe Albu,
http://www.wikidata.org/entity/Q113985,Mehmet Eren Boyraz,
http://www.wikidata.org/entity/Q114050,Aleksandr Viktorovich Gerasimov,
http://www.wikidata.org/entity/Q114119,Mihael Mikić,
http://www.wikidata.org/entity/Q114125,Rogério Gaúcho,
http://www.wikidata.org/entity/Q43666,Thomas Müller,esmuellert_
http://www.wikidata.org/entity/Q43682,Philipp Lahm,philipplahm
http://www.wikidata.org/entity/Q43729,Andrés Iniesta,andresiniesta8
http://www.wikidata.org/entity/Q43744,Gerd Müller,
http://www.wikidata.org/entity/Q43752,Florian Heller,
http://www.wikidata.org/entity/Q43887,Slaven Zambata,
http://www.wikidata.org/entity/Q43893,Tim Clancy,
http://www.wikidata.org/entity/Q43913,Arjen Robben,ArjenRobben
http://www.wikidata.org/entity/Q43926,Andrea Pirlo,Pirlo_official
http://www.wikidata.org/entity/Q43943,José Touré,
http://www.wikidata.org/entity/Q43953,Jorge Claros,
http://www.wikidata.org/entity/Q43971,Edno Roberto Cunha,
http://www.wikidata.org/entity/Q43988,Victor Hermans,
http://www.wikidata.org/entity/Q44073,Bixente Lizarazu,BixeLizarazu
http://www.wikidata.org/entity/Q44097,Marco Borriello,
http://www.wikidata.org/entity/Q44118,Hamit Altıntop,
http://www.wikidata.org/entity/Q44157,Manuel Onwu,
http://www.wikidata.org/entity/Q44181,Anatolii Tymoshchuk,Timo_44
http://www.wikidata.org/entity/Q44194,Sepp Maier,
http://www.wikidata.org/entity/Q44225,John Hutchinson,
http://www.wikidata.org/entity/Q44266,Wilfried Sanou,
http://www.wikidata.org/entity/Q44298,Bastian Schweinsteiger,BSchweinsteiger
http://www.wikidata.org/entity/Q44309,Daniel Van Buyten,
http://www.wikidata.org/entity/Q44326,Günter Netzer,
http://www.wikidata.org/entity/Q44340,Uli Hoeneß,
http://www.wikidata.org/entity/Q44389,Bernd Schuster,
http://www.wikidata.org/entity/Q44420,Giovanni Trapattoni,
http://www.wikidata.org/entity/Q44433,Pape Alioune Diouf,
http://www.wikidata.org/entity/Q44436,"Eduardo ""Volkswagen"" Hernández",
http://www.wikidata.org/entity/Q44458,Paul Breitner,
http://www.wikidata.org/entity/Q44464,Rudi Völler,
http://www.wikidata.org/entity/Q44470,Uwe Seeler,
http://www.wikidata.org/entity/Q44478,Ottmar Hitzfeld,
http://www.wikidata.org/entity/Q44513,Willy Sagnol,
http://www.wikidata.org/entity/Q44522,Stefan Effenberg,
http://www.wikidata.org/entity/Q44524,Yevgeni Kurdus,
http://www.wikidata.org/entity/Q44527,Ryan Fraser,RyanFraser94
http://www.wikidata.org/entity/Q44629,Lionel Cappone,
http://www.wikidata.org/entity/Q44635,Moïse Brou Apanga,
http://www.wikidata.org/entity/Q44643,Bertrand Laquait,
http://www.wikidata.org/entity/Q44651,Zouheir Dhaouadi,
http://www.wikidata.org/entity/Q44655,Paolo Di Canio,
http://www.wikidata.org/entity/Q44656,Ahmed Kantari,
http://www.wikidata.org/entity/Q44663,Rodney Strasser,
http://www.wikidata.org/entity/Q44665,Djakaridja Koné,
http://www.wikidata.org/entity/Q44668,Tomáš Mičola,
http://www.wikidata.org/entity/Q44671,Mario Lička,
http://www.wikidata.org/entity/Q44673,Andreas Ottl,
http://www.wikidata.org/entity/Q44682,Alexandre Alphonse,
http://www.wikidata.org/entity/Q44688,Wolfgang Overath,
http://www.wikidata.org/entity/Q44689,Saber Khelifa,
http://www.wikidata.org/entity/Q44694,Kamel Chafni,
http://www.wikidata.org/entity/Q44698,Cédric Barbosa,
http://www.wikidata.org/entity/Q44702,Brahim Ferradj,
http://www.wikidata.org/entity/Q44708,Hervé Bugnet,
http://www.wikidata.org/entity/Q44711,Guillaume Lacour,
http://www.wikidata.org/entity/Q44716,Eric Tié Bi,
http://www.wikidata.org/entity/Q44718,Charlison Benschop,CBENSCHOP
http://www.wikidata.org/entity/Q44719,Ousmane Coulibaly,
http://www.wikidata.org/entity/Q44730,Iheb Mbarki,
http://www.wikidata.org/entity/Q44731,Benoît Lesoimier,
http://www.wikidata.org/entity/Q44739,Paul Baysse,
http://www.wikidata.org/entity/Q44740,Abel Khaled,AbelKHALED7
http://www.wikidata.org/entity/Q44742,Breno Borges,breshow02
http://www.wikidata.org/entity/Q44743,Ali M'Madi,
http://www.wikidata.org/entity/Q44744,Johann Durand,
http://www.wikidata.org/entity/Q44745,Kévin Bérigaud,
http://www.wikidata.org/entity/Q44748,Mohammed Rabiu,RabiuMomo
http://www.wikidata.org/entity/Q44750,Dialo Guidileye,dialouz
http://www.wikidata.org/entity/Q44751,Adama Ba,zzba10
http://www.wikidata.org/entity/Q44755,Aldo Angoula,
http://www.wikidata.org/entity/Q44760,Aleksei Kukhtinov,
http://www.wikidata.org/entity/Q44769,Artyom Kuklev,
http://www.wikidata.org/entity/Q44770,Anton Kurbatov,
http://www.wikidata.org/entity/Q44772,Landry Chauvin,
http://www.wikidata.org/entity/Q44774,Grégory Lorenzi,GregLorenzi
http://www.wikidata.org/entity/Q44778,Yevgeni Kuritsyn,
http://www.wikidata.org/entity/Q44788,Matteo Darmian,DarmianOfficial
http://www.wikidata.org/entity/Q44790,Zaur Kunizhev,
http://www.wikidata.org/entity/Q44792,Anton Krasnobayev,
http://www.wikidata.org/entity/Q44815,Giovane Élber,
http://www.wikidata.org/entity/Q44820,Georg Schwarzenbeck,
http://www.wikidata.org/entity/Q44834,Thomas Kraft,
http://www.wikidata.org/entity/Q44849,Geoffrey Dernis,
http://www.wikidata.org/entity/Q44858,Bernd Hölzenbein,
http://www.wikidata.org/entity/Q44869,Fabrice Ehret,
http://www.wikidata.org/entity/Q44871,Igor Stamenovski,
http://www.wikidata.org/entity/Q44878,Jonathan Mensah,
http://www.wikidata.org/entity/Q44885,Cédric Mongongu,
http://www.wikidata.org/entity/Q44888,Yannick Sagbo,
http://www.wikidata.org/entity/Q44899,Brice Dja Djédjé,
http://www.wikidata.org/entity/Q44902,Cédric Cambon,CambonCedric
http://www.wikidata.org/entity/Q44915,Youssef Adnane,
http://www.wikidata.org/entity/Q44917,Jürgen Grabowski,
http://www.wikidata.org/entity/Q44951,Rainer Bonhof,
http://www.wikidata.org/entity/Q44977,Pierre-Emerick Aubameyang,Aubameyang7
http://www.wikidata.org/entity/Q44980,Alex Ferguson,
http://www.wikidata.org/entity/Q44983,Erwin Hoffer,
http://www.wikidata.org/entity/Q45031,Olivier Sorlin,
http://www.wikidata.org/entity/Q45038,Iasmin Latovlevici,
http://www.wikidata.org/entity/Q114214,Adam Kensy,
http://www.wikidata.org/entity/Q114241,Ludwig Nolden,
http://www.wikidata.org/entity/Q114271,David Gillick,
http://www.wikidata.org/entity/Q114276,Henning Enoksen,
http://www.wikidata.org/entity/Q114386,Silvan Widmer,
http://www.wikidata.org/entity/Q114413,Alberto Paloschi,
http://www.wikidata.org/entity/Q114427,Dieter Leuschner,
http://www.wikidata.org/entity/Q114487,Serdar Kurtuluş,
http://www.wikidata.org/entity/Q114569,Krunoslav Lovrek,
http://www.wikidata.org/entity/Q114590,Goran Rubil,
http://www.wikidata.org/entity/Q114598,Tomislav Erceg,
http://www.wikidata.org/entity/Q114859,Loïc Rémy,
http://www.wikidata.org/entity/Q114954,Artjoms Rudņevs,
http://www.wikidata.org/entity/Q115030,Fritz Keller,
http://www.wikidata.org/entity/Q115101,Krisztián Vadócz,
http://www.wikidata.org/entity/Q115113,Fredrik Lundgren,
http://www.wikidata.org/entity/Q115119,Julen Lopetegui,
http://www.wikidata.org/entity/Q115135,Kristen Viikmäe,
http://www.wikidata.org/entity/Q115173,Junior Ross,
http://www.wikidata.org/entity/Q115341,Heiko Westermann,
http://www.wikidata.org/entity/Q115409,Karl-Heinz Heddergott,
http://www.wikidata.org/entity/Q115453,Ivan Rakitić,ivanrakitic
http://www.wikidata.org/entity/Q115500,Hans Max Gamper-Haessig,
http://www.wikidata.org/entity/Q115547,Bill Goldberg,Goldberg
http://www.wikidata.org/entity/Q115560,Kazuki Mine,sancon28yoncon
http://www.wikidata.org/entity/Q115587,Christian Gross,
http://www.wikidata.org/entity/Q115654,Paul Grüninger,
http://www.wikidata.org/entity/Q115662,Kim Jaggy,
http://www.wikidata.org/entity/Q115732,Payam Sadeghian,
http://www.wikidata.org/entity/Q115748,Davide Chiumiento,
http://www.wikidata.org/entity/Q115750,Aleksandar Mitreski,
http://www.wikidata.org/entity/Q115790,Sherif Ashraf,
http://www.wikidata.org/entity/Q115843,Bruno Berner,
http://www.wikidata.org/entity/Q115859,Zdravko Kuzmanović,
http://www.wikidata.org/entity/Q115879,Ogenyi Onazi,
http://www.wikidata.org/entity/Q115933,Lamin Sarjo Samateh,
http://www.wikidata.org/entity/Q115960,Hans-Peter Zaugg,
http://www.wikidata.org/entity/Q115973,Bernard Challandes,
http://www.wikidata.org/entity/Q116018,Nana Attakora,
http://www.wikidata.org/entity/Q116030,Vero Salatić,
http://www.wikidata.org/entity/Q116051,Louis Crayton,
http://www.wikidata.org/entity/Q116060,Adrian Knup,
http://www.wikidata.org/entity/Q116067,Philipp Degen,
http://www.wikidata.org/entity/Q116070,Scott Chipperfield,chippers1975
http://www.wikidata.org/entity/Q116155,Prince Oniangue,
http://www.wikidata.org/entity/Q116161,Jarkko Hurme,
http://www.wikidata.org/entity/Q116284,Nicole Petignat,
http://www.wikidata.org/entity/Q116452,Jacinto Espinoza,
http://www.wikidata.org/entity/Q116459,Sébastien Grégori,
http://www.wikidata.org/entity/Q116482,Pape Abdou Camara,
http://www.wikidata.org/entity/Q116487,Nicolas Isimat-Mirin,nicoisimat
http://www.wikidata.org/entity/Q116491,Boubacar Dembélé,
http://www.wikidata.org/entity/Q116497,Mikhitar Zakharyan,
http://www.wikidata.org/entity/Q116514,Yakov Zayka,
http://www.wikidata.org/entity/Q116517,Kirill Zaika,
http://www.wikidata.org/entity/Q116560,Carlos Gilberto Nascimento Silva,
http://www.wikidata.org/entity/Q116561,Mody Traoré,
http://www.wikidata.org/entity/Q116566,Matthieu Dossevi,MDossevi
http://www.wikidata.org/entity/Q116570,Rémi Gomis,Remiii78
http://www.wikidata.org/entity/Q116586,Gaël Danic,stanich2
http://www.wikidata.org/entity/Q116602,Carlos Sánchez,carlossanchez6
http://www.wikidata.org/entity/Q116650,Hugo Gatti,
http://www.wikidata.org/entity/Q116743,Vincent Aboubakar,
http://www.wikidata.org/entity/Q116816,Andrej Kvašňák,
http://www.wikidata.org/entity/Q116911,Krister Kristensson,
http://www.wikidata.org/entity/Q116922,Roman Zobnin,
http://www.wikidata.org/entity/Q116931,Vitali Zamyakin,
http://www.wikidata.org/entity/Q116941,Didier Neumann,
http://www.wikidata.org/entity/Q116946,Dominic Imhof,
http://www.wikidata.org/entity/Q116980,Gennaro Gattuso,
http://www.wikidata.org/entity/Q116994,Dusan Djurić,
http://www.wikidata.org/entity/Q116997,Foued Kadir,
http://www.wikidata.org/entity/Q117027,Thomas Røll,
http://www.wikidata.org/entity/Q117034,Onyekachi Okonkwo,
http://www.wikidata.org/entity/Q117050,Christian Constantin,
http://www.wikidata.org/entity/Q117056,Miguel de las Cuevas,
http://www.wikidata.org/entity/Q117193,Andreas Gaebler,
http://www.wikidata.org/entity/Q117361,Ali Zorlu,
http://www.wikidata.org/entity/Q117436,Yoann Gourcuff,
http://www.wikidata.org/entity/Q117655,Igor de Camargo,
http://www.wikidata.org/entity/Q117660,Kurt Krüger,
http://www.wikidata.org/entity/Q118088,André Gérard,
http://www.wikidata.org/entity/Q118095,Daniel Constantin Florea,
http://www.wikidata.org/entity/Q118207,Kevin Trapp,
http://www.wikidata.org/entity/Q118333,Herwart Koppenhöfer,
http://www.wikidata.org/entity/Q118397,Olaf Seier,
http://www.wikidata.org/entity/Q118410,Michael Spies,
http://www.wikidata.org/entity/Q118437,Stefan Lindqvist,
http://www.wikidata.org/entity/Q118513,Marko Simeunovič,
http://www.wikidata.org/entity/Q118567,Philip Sprint,
http://www.wikidata.org/entity/Q118700,Patrick Bauer,
http://www.wikidata.org/entity/Q118719,Florian Bruns,
http://www.wikidata.org/entity/Q118734,Leo Halle,
http://www.wikidata.org/entity/Q118738,Heinz-Josef Kehr,
http://www.wikidata.org/entity/Q118838,Guy Mathez,
http://www.wikidata.org/entity/Q118875,Ok Formenoij,
http://www.wikidata.org/entity/Q118942,Frank Stapleton,
http://www.wikidata.org/entity/Q118996,Dustin Bomheuer,
http://www.wikidata.org/entity/Q119026,Gerd Dais,
http://www.wikidata.org/entity/Q119349,Lothar Buchmann,
http://www.wikidata.org/entity/Q126279,Craig Gardner,
http://www.wikidata.org/entity/Q126332,David Meyler,
http://www.wikidata.org/entity/Q126360,Carl Robinson,
http://www.wikidata.org/entity/Q126406,Nerijus Astrauskas,
http://www.wikidata.org/entity/Q126422,Connor Wickham,ConnorWickham10
http://www.wikidata.org/entity/Q126429,Matthias Heidemann,
http://www.wikidata.org/entity/Q126442,Oliver Sorg,
http://www.wikidata.org/entity/Q126444,David Vaughan,
http://www.wikidata.org/entity/Q126447,André Moritz,
http://www.wikidata.org/entity/Q126454,Thomas Magnusson,
http://www.wikidata.org/entity/Q126461,Joris Mathijsen,
http://www.wikidata.org/entity/Q126466,Jack Colback,
http://www.wikidata.org/entity/Q126503,Filippo Inzaghi,
http://www.wikidata.org/entity/Q126640,Marcelo Lipatín,marcelolipatin
http://www.wikidata.org/entity/Q126903,Lucas Piazón,
http://www.wikidata.org/entity/Q126937,Levan Mchedlidze,
http://www.wikidata.org/entity/Q127145,Ondřej Kraják,
http://www.wikidata.org/entity/Q127220,Nicolae Lupescu,
http://www.wikidata.org/entity/Q127320,Lars Lunde,
http://www.wikidata.org/entity/Q127361,Bernd Krauss,
http://www.wikidata.org/entity/Q127396,Francis Bossman,
http://www.wikidata.org/entity/Q127452,Dani Carvajal,DaniCarvajal92
http://www.wikidata.org/entity/Q127460,Nicolas Fauvergue,
http://www.wikidata.org/entity/Q127480,Rubén Pardo,
http://www.wikidata.org/entity/Q127492,Michael Zepek,
http://www.wikidata.org/entity/Q127499,Asier Illarramendi,IllarraOfficial
http://www.wikidata.org/entity/Q127500,Johanna Rasmussen,
http://www.wikidata.org/entity/Q127519,Hakan Vural Koçaslan,
http://www.wikidata.org/entity/Q127523,Ricardo Cavalcante Mendes,
http://www.wikidata.org/entity/Q127534,Alfonso Montemayor,
http://www.wikidata.org/entity/Q127576,Christopher Oualembo,
http://www.wikidata.org/entity/Q127584,Stephan Palla,
http://www.wikidata.org/entity/Q127669,Andrea Guerra,
http://www.wikidata.org/entity/Q127785,João Paulo Brito,
http://www.wikidata.org/entity/Q127797,Joel Pohjanpalo,
http://www.wikidata.org/entity/Q127914,Sead Kolašinac,seadk6
http://www.wikidata.org/entity/Q127982,Saúl Martínez,
http://www.wikidata.org/entity/Q128276,Antônio Benedito da Silva,
http://www.wikidata.org/entity/Q128294,Will Robson Emilio Andrade,
http://www.wikidata.org/entity/Q128417,Sven Beuckert,
http://www.wikidata.org/entity/Q128419,Wolfgang de Beer,
http://www.wikidata.org/entity/Q128442,Ri Myong-jun,
http://www.wikidata.org/entity/Q128715,Beg Ferati,
http://www.wikidata.org/entity/Q128719,Jasper Cillessen,
http://www.wikidata.org/entity/Q128721,Steven Berghuis,
http://www.wikidata.org/entity/Q128722,Diagné Fallou,
http://www.wikidata.org/entity/Q128724,Ezequiel Calvente,
http://www.wikidata.org/entity/Q128725,Hidetoshi Nakata,nakata_dot_net
http://www.wikidata.org/entity/Q128727,Derk Boerrigter,
http://www.wikidata.org/entity/Q128734,Theo Bos,
http://www.wikidata.org/entity/Q128782,Hubert Fournier,
http://www.wikidata.org/entity/Q128784,Jan Rosenthal,
http://www.wikidata.org/entity/Q128786,Johannes Flum,
http://www.wikidata.org/entity/Q128788,Daniel Caligiuri,
http://www.wikidata.org/entity/Q128791,Pavel Krmaš,
http://www.wikidata.org/entity/Q128796,Jean Fernandez,
http://www.wikidata.org/entity/Q128801,Marco Höger,
http://www.wikidata.org/entity/Q128815,Sallieu Bundu,
http://www.wikidata.org/entity/Q128824,Frédéric Antonetti,
http://www.wikidata.org/entity/Q128829,Michael Owen,themichaelowen
http://www.wikidata.org/entity/Q128840,Toby Alderweireld,AlderweireldTob
http://www.wikidata.org/entity/Q128842,Alain Casanova,
http://www.wikidata.org/entity/Q128844,Vegar Eggen Hedenstad,
http://www.wikidata.org/entity/Q128845,Lee Baxter,
http://www.wikidata.org/entity/Q128850,Olivier Occéan,olivieroccean
http://www.wikidata.org/entity/Q128856,Erik Jendrišek,
http://www.wikidata.org/entity/Q128859,Tobias Sana,
http://www.wikidata.org/entity/Q128860,Marco Terrazzino,
http://www.wikidata.org/entity/Q128870,Rob Friend,
http://www.wikidata.org/entity/Q128877,Sebastian Freis,
http://www.wikidata.org/entity/Q128889,Gaëtan Bong,GaetanBong
http://www.wikidata.org/entity/Q128890,Thulani Serero,
http://www.wikidata.org/entity/Q128895,Anthony Le Tallec,toons19va
http://www.wikidata.org/entity/Q128898,Claude Puel,
http://www.wikidata.org/entity/Q128900,Christian Gourcuff,
http://www.wikidata.org/entity/Q128905,Kenneth Vermeer,kennethvermeer
http://www.wikidata.org/entity/Q128909,Lorenzo Ebecilio,
http://www.wikidata.org/entity/Q128912,Daley Blind,BlindDaley
http://www.wikidata.org/entity/Q128915,Grégory Pujol,
http://www.wikidata.org/entity/Q128920,Niklas Moisander,
http://www.wikidata.org/entity/Q128925,Nicolai Boilesen,
http://www.wikidata.org/entity/Q128932,Élie Baup,
http://www.wikidata.org/entity/Q128936,Kolbeinn Sigþórsson,
http://www.wikidata.org/entity/Q128937,José Saez,
http://www.wikidata.org/entity/Q128941,Mats Rits,
http://www.wikidata.org/entity/Q128963,Roman Parfinovich,
http://www.wikidata.org/entity/Q128966,Kama Massampu,
http://www.wikidata.org/entity/Q128970,Marco da Silva,
http://www.wikidata.org/entity/Q128992,Miralem Sulejmani,
http://www.wikidata.org/entity/Q128994,Garra Dembélé,
http://www.wikidata.org/entity/Q129013,Max Kruse,
http://www.wikidata.org/entity/Q129019,Anton Putsila,
http://www.wikidata.org/entity/Q129023,Christophe Galtier,
http://www.wikidata.org/entity/Q129025,Lucas Andersen,
http://www.wikidata.org/entity/Q129027,Paul Pogba,paulpogba
http://www.wikidata.org/entity/Q129042,Rainer Troppa,
http://www.wikidata.org/entity/Q129043,Jonathan Schmid,
http://www.wikidata.org/entity/Q129045,Mensur Mujdža,
http://www.wikidata.org/entity/Q129056,Daniel Sanchez,
http://www.wikidata.org/entity/Q129058,Ilan Boccara,
http://www.wikidata.org/entity/Q119407,Eberhard Trautner,
http://www.wikidata.org/entity/Q119562,Sergio Agüero,aguerosergiokun
http://www.wikidata.org/entity/Q119585,S. Subramaniam,
http://www.wikidata.org/entity/Q119600,Julio Gómez González,
http://www.wikidata.org/entity/Q119713,Urs Schönenberger,
http://www.wikidata.org/entity/Q119753,David Pallas,
http://www.wikidata.org/entity/Q119801,Sailen Manna,
