item,item_label,twitter
http://www.wikidata.org/entity/Q169255,Zdzisław Kapka,
http://www.wikidata.org/entity/Q169295,Zé Soares,
http://www.wikidata.org/entity/Q169300,Radek Onderka,
http://www.wikidata.org/entity/Q169351,Kostas Lamprou,koslamprou
http://www.wikidata.org/entity/Q169377,August Lenz,
http://www.wikidata.org/entity/Q169467,Fritz Eiberle,
http://www.wikidata.org/entity/Q169475,Paul Eichelmann,
http://www.wikidata.org/entity/Q169476,Franz Elbern,
http://www.wikidata.org/entity/Q169488,Ernst Eikhof,
http://www.wikidata.org/entity/Q169496,Paul Mehl,
http://www.wikidata.org/entity/Q169504,Stijn Francis,
http://www.wikidata.org/entity/Q169715,Jakob Eckert,
http://www.wikidata.org/entity/Q169743,Víctor Curto,
http://www.wikidata.org/entity/Q169827,Yevgeni Molotkov,
http://www.wikidata.org/entity/Q169894,Roman Mokin,
http://www.wikidata.org/entity/Q169909,Dmitry Mizerovsky,
http://www.wikidata.org/entity/Q169963,Jason Statham,
http://www.wikidata.org/entity/Q169983,Curro Torres,
http://www.wikidata.org/entity/Q169993,Andreas Görlitz,
http://www.wikidata.org/entity/Q169995,Johan Micoud,jomicoud
http://www.wikidata.org/entity/Q169999,Klaus Fischer,
http://www.wikidata.org/entity/Q170031,Ruud Boymans,
http://www.wikidata.org/entity/Q170034,Erik Falkenburg,
http://www.wikidata.org/entity/Q170038,Jóhann Berg Guðmundsson,
http://www.wikidata.org/entity/Q170051,Viktor Elm,
http://www.wikidata.org/entity/Q170077,Adam Maher,
http://www.wikidata.org/entity/Q170080,Maarten Martens,
http://www.wikidata.org/entity/Q170150,Carsten Jancker,
http://www.wikidata.org/entity/Q170235,Dimitar Berbatov,
http://www.wikidata.org/entity/Q170328,Éric Cantona,
http://www.wikidata.org/entity/Q170376,Gabriel Batistuta,
http://www.wikidata.org/entity/Q170452,Adriano,A10imperador
http://www.wikidata.org/entity/Q171295,Pavel Nedvěd,
http://www.wikidata.org/entity/Q171311,Marco Marchionni,
http://www.wikidata.org/entity/Q171435,Dariusz Trela,
http://www.wikidata.org/entity/Q171472,Theobald Baumann,
http://www.wikidata.org/entity/Q171523,Herbert Rasch,
http://www.wikidata.org/entity/Q171527,Helmut Rasch,
http://www.wikidata.org/entity/Q171534,Ștefan Radu,
http://www.wikidata.org/entity/Q171583,Bobby Charlton,sirbobby
http://www.wikidata.org/entity/Q171583,Bobby Charlton,SirBobby
http://www.wikidata.org/entity/Q171962,Yochanan Vollach,
http://www.wikidata.org/entity/Q172095,Dawid Kamiński,
http://www.wikidata.org/entity/Q172149,Hugo Leal,
http://www.wikidata.org/entity/Q172159,Alhassan Kamara,
http://www.wikidata.org/entity/Q172188,Ivica Iliev,
http://www.wikidata.org/entity/Q172211,Jamie Carragher,Carra23
http://www.wikidata.org/entity/Q172294,Kevin Conboy,
http://www.wikidata.org/entity/Q172306,Fernando Chalana,
http://www.wikidata.org/entity/Q172693,Léon Metzler,
http://www.wikidata.org/entity/Q172720,Daniel Alves,DaniAlvesD2
http://www.wikidata.org/entity/Q172792,Darren Fletcher,
http://www.wikidata.org/entity/Q173139,George Weah,GeorgeWeahOff
http://www.wikidata.org/entity/Q173360,Giovanni van Bronckhorst,The_real_Gio
http://www.wikidata.org/entity/Q173771,Igor Tadić,
http://www.wikidata.org/entity/Q173824,Tony Dorigo,
http://www.wikidata.org/entity/Q173906,Ernst Melchior,
http://www.wikidata.org/entity/Q173923,Ilija Petković,
http://www.wikidata.org/entity/Q173972,Ruud Gullit,
http://www.wikidata.org/entity/Q173992,Josef Pešice,
http://www.wikidata.org/entity/Q174045,Özgür Çek,
http://www.wikidata.org/entity/Q174191,Béla Sárosi,
http://www.wikidata.org/entity/Q174326,David Winnie,
http://www.wikidata.org/entity/Q174333,Lee Naylor,
http://www.wikidata.org/entity/Q174340,Hakan Ateş,
http://www.wikidata.org/entity/Q174375,Faruk Hujdurović,
http://www.wikidata.org/entity/Q174391,Alejandro Lembo,
http://www.wikidata.org/entity/Q174456,Alexander Löbe,
http://www.wikidata.org/entity/Q174486,Antonio Valencia,anto_v25
http://www.wikidata.org/entity/Q174551,Gerardo Galindo,
http://www.wikidata.org/entity/Q174609,Franz Roth,
http://www.wikidata.org/entity/Q174614,Carlo Ancelotti,MrAncelotti
http://www.wikidata.org/entity/Q174615,Phil Babb,
http://www.wikidata.org/entity/Q174619,Zoltán Sebescen,
http://www.wikidata.org/entity/Q174661,Hendrik Hahne,
http://www.wikidata.org/entity/Q174668,Sorin Ghionea,
http://www.wikidata.org/entity/Q174674,Remco van der Schaaf,
http://www.wikidata.org/entity/Q174754,Michał Zieliński,
http://www.wikidata.org/entity/Q174851,Brittany Timko,
http://www.wikidata.org/entity/Q174867,Michael Streiter,
http://www.wikidata.org/entity/Q174878,Albert Olsson,
http://www.wikidata.org/entity/Q174881,Eldin Karišik,
http://www.wikidata.org/entity/Q174926,Rafinha,R13_official
http://www.wikidata.org/entity/Q175030,John Aitken,
http://www.wikidata.org/entity/Q175084,Thomas Buffel,
http://www.wikidata.org/entity/Q175196,Mohammad Massad,
http://www.wikidata.org/entity/Q175198,James Keene,
http://www.wikidata.org/entity/Q175251,Rainer Bieli,
http://www.wikidata.org/entity/Q175266,Tony Kane,
http://www.wikidata.org/entity/Q175296,Raul Meireles,
http://www.wikidata.org/entity/Q175303,Aaron Lennon,AaronLennon12
http://www.wikidata.org/entity/Q175316,Andree Wiedener,
http://www.wikidata.org/entity/Q175335,Mahmut Hanefi Erdoğdu,
